x/c, Cp
9.198910402363763561e-01,2.126051187515258789e-01
9.198910402363763561e-01,2.095179706811904907e-01
9.198910402363763561e-01,2.058491557836532593e-01
9.198910402363763561e-01,2.017215043306350708e-01
9.198910402363763561e-01,1.967127174139022827e-01
9.198910402363763561e-01,1.901707947254180908e-01
9.198910402363763561e-01,1.819027662277221680e-01
9.198910402363763561e-01,1.721596866846084595e-01
9.198910402363763561e-01,1.609930992126464844e-01
9.198910402363763561e-01,1.486282348632812500e-01
9.198910402363763561e-01,1.351743042469024658e-01
9.198910402363763561e-01,1.224258914589881897e-01
9.198910402363763561e-01,1.127958297729492188e-01
9.198910402363763561e-01,1.017009541392326355e-01
9.198910402363763561e-01,8.330543339252471924e-02
9.198910402363763561e-01,7.070495188236236572e-02
9.198910402363763561e-01,6.595492362976074219e-02
9.198910402363763561e-01,1.452682353556156158e-02
9.198910402363763561e-01,6.395595520734786987e-02
9.195526240966959142e-01,1.148754879832267761e-01
9.192140371260515419e-01,9.942658245563507080e-02
9.188752793244432393e-01,8.763079345226287842e-02
9.184321438038319796e-01,2.167338132858276367e-01
9.181585580149889125e-01,2.312381863594055176e-01
9.180485428741741449e-01,2.157710343599319458e-01
9.176468338623324783e-01,1.967751979827880859e-01
9.173471963514796546e-01,1.461922973394393921e-01
9.173294299312237943e-01,1.453033387660980225e-01
9.170462776083968537e-01,1.447186321020126343e-01
9.168710904548167395e-01,1.330445855855941772e-01
9.166435436107711610e-01,1.262649297714233398e-01
9.162840298470370515e-01,1.160899028182029724e-01
9.158578065918616673e-01,1.087684482336044312e-01
9.157319895868769599e-01,1.072909832000732422e-01
9.153030330362775802e-01,9.710721671581268311e-02
9.149691439171432350e-01,9.182371199131011963e-02
9.148932095536460585e-01,9.071850031614303589e-02
9.145344645292499131e-01,8.590791374444961548e-02
9.141440303610320894e-01,7.858566194772720337e-02
9.137811853934999506e-01,7.278355211019515991e-02
9.135218639901507842e-01,6.978102028369903564e-02
9.134197070736799207e-01,6.903593987226486206e-02
9.130565204442198102e-01,6.603481620550155640e-02
9.126982024972336571e-01,6.344052404165267944e-02
9.123781506861831092e-01,5.971067771315574646e-02
9.122741146291082348e-01,5.947612598538398743e-02
9.120222243726928690e-01,5.823314934968948364e-02
9.116311068806191020e-01,5.457707494497299194e-02
9.113549586273160807e-01,5.211031064391136169e-02
9.109330915617226410e-01,4.948545247316360474e-02
9.108636487748573707e-01,4.900258406996726990e-02
9.108194889706637820e-01,4.893469810485839844e-02
9.102951233266715070e-01,4.664783179759979248e-02
9.098783811899979757e-01,4.190034046769142151e-02
9.093664862063775001e-01,4.046930000185966492e-02
9.091653327462696499e-01,3.899464383721351624e-02
9.088149584391094216e-01,3.647475689649581909e-02
9.082567682642453955e-01,3.505371510982513428e-02
9.076945635617273966e-01,3.100353106856346130e-02
9.070950322935759091e-01,2.876001782715320587e-02
9.070507016584183901e-01,2.864251844584941864e-02
9.064572348894887055e-01,2.699777111411094666e-02
9.057824525816959849e-01,2.486041747033596039e-02
9.050721374333916547e-01,2.329825423657894135e-02
9.046038043455906230e-01,2.202372997999191284e-02
9.043290227399995995e-01,2.120836079120635986e-02
9.035515710228440023e-01,2.024439908564090729e-02
9.027373906484287280e-01,1.909580454230308533e-02
9.018887878347678910e-01,1.795615255832672119e-02
9.017564792531512774e-01,1.785718463361263275e-02
9.010141332990971863e-01,1.721843145787715912e-02
9.001323038629387430e-01,1.658408716320991516e-02
8.992720845437259802e-01,1.600671187043190002e-02
8.984509000997867867e-01,1.534406282007694244e-02
8.977592909420402112e-01,1.480601262301206589e-02
8.976738754600411818e-01,1.473642047494649887e-02
8.969406689625610829e-01,1.373433507978916168e-02
8.962493160512604584e-01,1.249929983168840408e-02
8.955971688461974445e-01,1.092868112027645111e-02
8.949820065448400586e-01,9.008434601128101349e-03
8.944018645911022691e-01,6.719498429447412491e-03
8.938548638443801764e-01,4.050390794873237610e-03
8.933391251640697694e-01,9.206088143400847912e-04
8.928528548250489472e-01,-2.538404194638133049e-03
8.923937466093039284e-01,-6.651538424193859100e-03
8.919594942988205988e-01,-1.062601804733276367e-02
8.919240468737910099e-01,-1.103274710476398468e-02
8.915459125349810554e-01,-1.552216801792383194e-02
8.911492430365772766e-01,-2.137175388634204865e-02
8.907721336835513481e-01,-2.721301093697547913e-02
8.904206489751250730e-01,-3.298467397689819336e-02
8.900868452714727486e-01,-3.909932449460029602e-02
8.897589352360781856e-01,-4.517123475670814514e-02
8.894329897567697651e-01,-5.215955898165702820e-02
8.892555818006576684e-01,-5.672243982553482056e-02
8.891082400942091901e-01,-6.059524416923522949e-02
8.887834050161667054e-01,-6.948070228099822998e-02
8.884584845226422001e-01,-7.969716936349868774e-02
8.881366389864696620e-01,-9.116489440202713013e-02
8.878637365214826493e-01,-1.007868349552154541e-01
8.878153913586711576e-01,-1.025472283363342285e-01
8.874930333296066065e-01,-1.165151819586753845e-01
8.871932249877898524e-01,-1.346951425075531006e-01
8.868882063015710582e-01,-1.550407707691192627e-01
8.865257029959670021e-01,-1.802554577589035034e-01
8.862770585278676450e-01,-1.941573619842529297e-01
8.862285425340922229e-01,-1.971171647310256958e-01
8.859219863691975005e-01,-2.205111831426620483e-01
8.856232884286466822e-01,-2.502762079238891602e-01
8.855743453574612678e-01,-2.559071183204650879e-01
8.851451325604158260e-01,-3.036726415157318115e-01
8.851108809521341936e-01,-3.099672496318817139e-01
8.847576879340680600e-01,-4.033659398555755615e-01
8.846018900949016439e-01,-4.496814310550689697e-01
8.844071427959437903e-01,-7.015713453292846680e-01
8.840920450828491095e-01,-1.850070238113403320e+00
8.838172634772580860e-01,-9.611899852752685547e-01
8.836551448924238050e-01,6.645958423614501953e-01
8.834931117230715447e-01,6.884616017341613770e-01
8.833309931382373748e-01,7.502223253250122070e-01
8.831689599688851144e-01,7.921568155288696289e-01
8.830069267995328541e-01,8.214672207832336426e-01
8.828448082146985731e-01,8.421434164047241211e-01
8.826827750453463128e-01,8.584049940109252930e-01
8.825206564605120318e-01,8.707466125488281250e-01
8.823586232911597715e-01,8.791072964668273926e-01
8.821965047063254906e-01,8.865705132484436035e-01
8.820344715369732302e-01,8.914508223533630371e-01
8.818724383676209699e-01,8.950076103210449219e-01
8.817103197827868000e-01,8.973193168640136719e-01
8.815482866134345397e-01,8.984463214874267578e-01
8.813861680286002587e-01,8.986457586288452148e-01
8.812240494437659777e-01,8.981723189353942871e-01
8.810614183660397947e-01,8.975220918655395508e-01
8.808973352251194822e-01,8.955566883087158203e-01
8.807292375565453080e-01,8.929609656333923340e-01
8.805541358184472145e-01,8.919893503189086914e-01
8.803699800392571495e-01,8.866637945175170898e-01
8.801757452331913090e-01,8.835343122482299805e-01
8.799707480763934164e-01,8.771886825561523438e-01
8.797540489985617995e-01,8.629623055458068848e-01
8.795252209222862438e-01,8.542990684509277344e-01
8.792834096927468757e-01,8.491047620773315430e-01
8.790280174015695502e-01,8.387935161590576172e-01
8.787582753094165255e-01,8.228049278259277344e-01
8.784734146769496155e-01,8.069918155670166016e-01
8.781729230112768070e-01,7.901822328567504883e-01
8.778577398827002165e-01,7.718946933746337891e-01
8.775325631427296491e-01,7.523192763328552246e-01
8.772082405575791775e-01,7.296591997146606445e-01
8.768950219850885075e-01,7.043727040290832520e-01
8.765925657633297785e-01,6.781616210937500000e-01
8.762952344704909580e-01,6.514452695846557617e-01
8.759994406563281766e-01,6.243799328804016113e-01
8.757039030886113462e-01,5.953619480133056641e-01
8.754085363518585572e-01,5.625460147857666016e-01
8.751131696151056572e-01,5.230219364166259766e-01
8.748177174628708475e-01,4.798190593719482422e-01
8.745223507261180584e-01,4.364841282367706299e-01
8.742268985738832487e-01,4.036125540733337402e-01
8.739315318371303487e-01,4.145326614379882812e-01
8.734531197224535415e-01,3.781151771545410156e-01
8.732447059463758210e-01,3.583941757678985596e-01
8.730626001387536972e-01,3.450757861137390137e-01
8.726540578883521526e-01,3.132656812667846680e-01
8.724862164662239294e-01,2.995182275772094727e-01
8.722439781592745689e-01,2.785285413265228271e-01
8.718583272580486820e-01,2.467255294322967529e-01
8.716400907015410260e-01,2.370216697454452515e-01
8.715189715480663457e-01,2.324553877115249634e-01
8.712064362994317301e-01,2.287888675928115845e-01
8.709727395406822170e-01,2.285506129264831543e-01
8.708986843177890513e-01,2.286790013313293457e-01
8.705801699854144315e-01,2.278177142143249512e-01
8.704050682473163381e-01,2.263008952140808105e-01
8.702388497193460637e-01,2.251715362071990967e-01
8.698661819713841004e-01,2.232836484909057617e-01
8.698390198481084079e-01,2.230368405580520630e-01
8.694864247384161970e-01,2.179631441831588745e-01
8.692908232846382477e-01,2.147379964590072632e-01
8.691012009146003026e-01,2.117419391870498657e-01
8.687532182409360981e-01,2.059955447912216187e-01
8.686919753403427036e-01,2.050124406814575195e-01
8.682931704548889629e-01,1.991834491491317749e-01
8.681986155163160523e-01,1.978684812784194946e-01
8.679093986942670869e-01,1.932580173015594482e-01
8.676675020492456980e-01,1.891124546527862549e-01
8.675031626618795455e-01,1.865547895431518555e-01
8.671614153184011853e-01,1.812671869993209839e-01
8.670607104651242292e-01,1.797532737255096436e-01
8.666674575860005003e-01,1.742978990077972412e-01
8.665758067738155157e-01,1.729579716920852661e-01
8.661617979325658689e-01,1.671813279390335083e-01
8.660371767443292290e-01,1.655290275812149048e-01
8.656253032901296551e-01,1.598709225654602051e-01
8.654398662787097241e-01,1.573709398508071899e-01
8.650274803316181371e-01,1.519151479005813599e-01
8.647892565523226382e-01,1.486126035451889038e-01
8.643210942954857590e-01,1.425354629755020142e-01
8.640915828953541489e-01,1.397892236709594727e-01
8.634447314501750848e-01,1.320936977863311768e-01
8.633576076585360859e-01,1.311090588569641113e-01
8.625790455401144419e-01,1.231869235634803772e-01
8.624320454955940463e-01,1.217028051614761353e-01
8.617455612667673792e-01,1.145187169313430786e-01
8.614277302582488138e-01,1.113155782222747803e-01
8.609084895431764473e-01,1.059120893478393555e-01
8.603134852955708345e-01,1.009645760059356689e-01
8.600661220597014545e-01,9.909100830554962158e-02
8.591847197009528925e-01,9.101917594671249390e-02
8.590027847242949210e-01,8.950057625770568848e-02
8.582382307449211156e-01,8.330224454402923584e-02
8.574906744464650954e-01,7.711914181709289551e-02
8.573175372644530334e-01,7.563176006078720093e-02
8.563681441820332196e-01,6.722402572631835938e-02
8.553580206919120243e-01,5.909460410475730896e-02
8.553468312637702020e-01,5.900692939758300781e-02
8.542179802536703503e-01,5.151706561446189880e-02
8.534073873294990564e-01,4.597021266818046570e-02
8.529452041564019593e-01,4.274098947644233704e-02
8.515859875913506238e-01,3.369206562638282776e-02
8.514999742009775607e-01,3.311019390821456909e-02
8.501803904195737172e-01,2.413608506321907043e-02
8.494019137166340938e-01,1.932694390416145325e-02
8.488811355228856881e-01,1.638796739280223846e-02
8.478810056441584697e-01,1.013240218162536621e-02
8.466993678661831613e-01,2.077244687825441360e-03
8.454113023976369545e-01,-5.302261095494031906e-03
8.439565059082286824e-01,-1.503497082740068436e-02
8.426227431568129589e-01,-2.313062734901905060e-02
8.412483226359657174e-01,-3.112637251615524292e-02
8.399804152211713948e-01,-3.811662271618843079e-02
8.394405893749371517e-01,-4.086145013570785522e-02
8.386479337019857594e-01,-4.492707177996635437e-02
8.370340081696130419e-01,-5.480783432722091675e-02
8.355084022456275017e-01,-6.276931613683700562e-02
8.342103431656874291e-01,-6.973235309123992920e-02
8.331201853689331749e-01,-7.502575218677520752e-02
8.325319289444054194e-01,-7.822565734386444092e-02
8.317748061119656366e-01,-8.222944289445877075e-02
8.302619270947978469e-01,-8.992705494165420532e-02
8.300675214577679650e-01,-9.087957441806793213e-02
8.286133228767336156e-01,-9.814812242984771729e-02
8.279519507996146999e-01,-1.015627682209014893e-01
8.268667471008163128e-01,-1.072569414973258972e-01
8.258790024669789842e-01,-1.121457442641258240e-01
8.250955716660833827e-01,-1.160072162747383118e-01
8.236206171229232265e-01,-1.238662078976631165e-01
8.233960598207477055e-01,-1.250006407499313354e-01
8.219672296378670584e-01,-1.304535567760467529e-01
8.214958215927140595e-01,-1.325816661119461060e-01
8.209694059771537322e-01,-1.349756121635437012e-01
8.207561235186020543e-01,-1.360359340906143188e-01
8.196185601293383138e-01,-1.417384445667266846e-01
8.182524249102449687e-01,-1.473331302404403687e-01
8.169102060261114184e-01,-1.532948166131973267e-01
8.155777245069257830e-01,-1.588281542062759399e-01
8.142631802389598272e-01,-1.642226874828338623e-01
8.129652065745017753e-01,-1.694456189870834351e-01
8.116519435387659076e-01,-1.746892333030700684e-01
8.103163016467462842e-01,-1.797924339771270752e-01
8.093915082231422087e-01,-1.830848157405853271e-01
8.089257375998012423e-01,-1.847383826971054077e-01
8.074882804532387270e-01,-1.894797086715698242e-01
8.060353631044343548e-01,-1.943523436784744263e-01
8.045819332627379694e-01,-1.987791657447814941e-01
8.029933761285190652e-01,-2.046115696430206299e-01
8.027620710032654650e-01,-2.049705088138580322e-01
8.012654209276776074e-01,-2.079570740461349487e-01
8.009231610913072341e-01,-2.088243812322616577e-01
7.995990502893575158e-01,-2.124921977519989014e-01
7.983807692696045510e-01,-2.147124260663986206e-01
7.970087403822533334e-01,-2.178319543600082397e-01
7.956586632737758791e-01,-2.199266403913497925e-01
7.942862927244965787e-01,-2.223869562149047852e-01
7.929090534927434319e-01,-2.245909720659255981e-01
7.915296788739402123e-01,-2.266545146703720093e-01
7.901119527037194779e-01,-2.271829545497894287e-01
7.884861544193489946e-01,-2.290058135986328125e-01
7.877295440798011139e-01,-2.298121303319931030e-01
7.867761364697273274e-01,-2.302897572517395020e-01
7.857108345782347625e-01,-2.305666953325271606e-01
7.847789516696248580e-01,-2.298664897680282593e-01
7.835784370701277535e-01,-2.299681007862091064e-01
7.822643198795719011e-01,-2.293077111244201660e-01
7.808949388721625473e-01,-2.286639362573623657e-01
7.795082185219075477e-01,-2.276942133903503418e-01
7.781177398904444154e-01,-2.263321727514266968e-01
7.767303362163333613e-01,-2.245564609766006470e-01
7.753544636322921013e-01,-2.224135845899581909e-01
7.739902929692847877e-01,-2.200318276882171631e-01
7.726092954563236193e-01,-2.173282951116561890e-01
7.712149731281706666e-01,-2.142749875783920288e-01
7.698169779342917129e-01,-2.109116315841674805e-01
7.684188973249307386e-01,-2.073187977075576782e-01
7.670207313000877436e-01,-2.034619152545928955e-01
7.656224798597627279e-01,-1.992655694484710693e-01
7.642241430039558026e-01,-1.947671622037887573e-01
7.628274290423068260e-01,-1.900357604026794434e-01
7.614397691217497099e-01,-1.851217150688171387e-01
7.600794421554323277e-01,-1.801609694957733154e-01
7.587574667405325712e-01,-1.751569658517837524e-01
7.574312205515328911e-01,-1.699488162994384766e-01
7.560666228111154741e-01,-1.644679456949234009e-01
7.546779379047744429e-01,-1.588155478239059448e-01
7.532795156334854969e-01,-1.530977785587310791e-01
7.518797267144845531e-01,-1.473567485809326172e-01
7.504804502883755113e-01,-1.416709870100021362e-01
7.490826259254605990e-01,-1.361902058124542236e-01
7.476892431676095407e-01,-1.308821290731430054e-01
7.464453375032569227e-01,-1.264917850494384766e-01
7.463052561127784257e-01,-1.259974390268325806e-01
7.449285293739172920e-01,-1.210404485464096069e-01
7.435158427171344453e-01,-1.163285523653030396e-01
7.421222891283194567e-01,-1.125160977244377136e-01
7.407700766327919295e-01,-1.093061268329620361e-01
7.394776549746638894e-01,-1.064745113253593445e-01
7.381936894492536760e-01,-1.036183238029479980e-01
7.368602683597660352e-01,-1.008079126477241516e-01
7.354906311059107304e-01,-9.811300784349441528e-02
7.341197126198254486e-01,-9.547939896583557129e-02
7.327534065697681731e-01,-9.298013150691986084e-02
7.313859047029628302e-01,-9.069003909826278687e-02
7.300190007445315210e-01,-8.853214234113693237e-02
7.286468864416982827e-01,-8.647646754980087280e-02
7.272593973521052080e-01,-8.447206765413284302e-02
7.258634521297941955e-01,-8.250439912080764771e-02
7.244647736120592985e-01,-8.063453435897827148e-02
7.230654117704682360e-01,-7.887581735849380493e-02
7.216661353443593052e-01,-7.717528194189071655e-02
7.202669443337323951e-01,-7.555408775806427002e-02
7.188678387385873947e-01,-7.400945574045181274e-02
7.174686477279604846e-01,-7.251351326704025269e-02
7.160692004708875125e-01,-7.108184695243835449e-02
7.146698813370375714e-01,-6.970217078924179077e-02
7.132709038651156019e-01,-6.836547702550888062e-02
7.118726097170495759e-01,-6.706746667623519897e-02
7.104744863999477023e-01,-6.580455601215362549e-02
7.090760214209176349e-01,-6.456842273473739624e-02
7.076760189632117504e-01,-6.339474022388458252e-02
7.062675603727879281e-01,-6.228851899504661560e-02
7.048381749892742576e-01,-6.117794662714004517e-02
7.033925179564397556e-01,-6.008432060480117798e-02
7.019417359946853452e-01,-5.902819707989692688e-02
7.004875374136509958e-01,-5.800566449761390686e-02
6.990283420269196579e-01,-5.701586231589317322e-02
6.975659008518724225e-01,-5.605659633874893188e-02
6.960980357937182061e-01,-5.514188483357429504e-02
6.951339512483946104e-01,-5.455746129155158997e-02
6.946244051905290373e-01,-5.424882099032402039e-02
6.931453934119738980e-01,-5.337363854050636292e-02
6.916639472921818355e-01,-5.252787843346595764e-02
6.901802376621167801e-01,-5.167604237794876099e-02
6.886943926450017628e-01,-5.084613710641860962e-02
6.872064549485777940e-01,-5.006792768836021423e-02
6.857165954038088040e-01,-4.931815341114997864e-02
6.842243869332848005e-01,-4.859017580747604370e-02
6.827303847376389179e-01,-4.785932227969169617e-02
6.812348023555759857e-01,-4.714734852313995361e-02
6.797362731393841173e-01,-4.646018147468566895e-02
6.782353095819552147e-01,-4.577745124697685242e-02
6.767324668839224122e-01,-4.512245580554008484e-02
6.752266773517605625e-01,-4.449626803398132324e-02
6.737181545241748282e-01,-4.389655962586402893e-02
6.722077525559850830e-01,-4.329111054539680481e-02
6.706954287394503167e-01,-4.267933964729309082e-02
6.691801153810456038e-01,-4.211281239986419678e-02
6.676625812201089083e-01,-4.156177118420600891e-02
6.661429970876042717e-01,-4.100792482495307922e-02
6.646204661209705877e-01,-4.047286510467529297e-02
6.640425876775057912e-01,-4.027645662426948547e-02
6.630943049963520242e-01,-3.995412960648536682e-02
6.615658376537194574e-01,-3.944893553853034973e-02
6.600351495085549081e-01,-3.895752876996994019e-02
6.585018561911893942e-01,-3.846247121691703796e-02
6.569655306242129233e-01,-3.796964883804321289e-02
6.554264717618124569e-01,-3.751077875494956970e-02
6.538854483433259590e-01,-3.707495331764221191e-02
6.523420332913436592e-01,-3.663770481944084167e-02
6.507953297433042295e-01,-3.619965910911560059e-02
6.492455939456538427e-01,-3.577126190066337585e-02
6.476936800532125948e-01,-3.535271063446998596e-02
6.461401432666132871e-01,-3.494462370872497559e-02
6.445849835858560306e-01,-3.455187007784843445e-02
6.430273041483797192e-01,-3.419376909732818604e-02
6.414665924612925618e-01,-3.381681814789772034e-02
6.399029766478173675e-01,-3.343567997217178345e-02
6.383373962782561417e-01,-3.308198228478431702e-02
6.367719867396589573e-01,-3.274936601519584656e-02
6.357041650914474484e-01,-3.254914656281471252e-02
6.352133677318807514e-01,-3.245478123426437378e-02
6.336676037541433271e-01,-3.214412182569503784e-02
6.321247439027939397e-01,-3.183019161224365234e-02
6.305909808002774231e-01,-3.151422366499900818e-02
6.290960817420705453e-01,-3.118712082505226135e-02
6.290654175840328932e-01,-3.118056431412696838e-02
6.275355835936883286e-01,-3.086151741445064545e-02
6.259990444880068061e-01,-3.055175952613353729e-02
6.244672032338353107e-01,-3.025798313319683075e-02
6.229433056194896290e-01,-2.996860072016716003e-02
6.228790731770263989e-01,-2.995674684643745422e-02
6.214148382768570622e-01,-2.968890406191349030e-02
6.198780856324705990e-01,-2.942630648612976074e-02
6.183475256105290807e-01,-2.915404178202152252e-02
6.168090646565026480e-01,-2.888484857976436615e-02
6.166424190511223813e-01,-2.885767631232738495e-02
6.152595423975573130e-01,-2.863185480237007141e-02
6.137016494213760609e-01,-2.838171832263469696e-02
6.121433293677848164e-01,-2.814041823148727417e-02
6.108004698675362221e-01,-2.792936749756336212e-02
6.105885113489555316e-01,-2.789588086307048798e-02
6.090230591026173368e-01,-2.766358852386474609e-02
6.074527808815461949e-01,-2.742805331945419312e-02
6.058767798231811108e-01,-2.719116024672985077e-02
6.051547200461019349e-01,-2.708922140300273895e-02
6.042963371597521727e-01,-2.696856111288070679e-02
6.027201652704230472e-01,-2.675078995525836945e-02
6.011346830935561103e-01,-2.654175087809562683e-02
5.995431364174672595e-01,-2.632188238203525543e-02
5.990566952474825069e-01,-2.625415846705436707e-02
5.979427492389913779e-01,-2.610057964920997620e-02
5.963365965154806547e-01,-2.589651569724082947e-02
5.947276250810640263e-01,-2.571363560855388641e-02
5.931218140194812749e-01,-2.551741339266300201e-02
5.926376363597695152e-01,-2.545872516930103302e-02
5.915308652517663468e-01,-2.532380074262619019e-02
5.899590068442782664e-01,-2.514217048883438110e-02
5.884010284526149936e-01,-2.496114373207092285e-02
5.878124730739003878e-01,-2.490331605076789856e-02
5.868208420356320065e-01,-2.480648458003997803e-02
5.852234443990261825e-01,-2.462492324411869049e-02
5.836269863327223639e-01,-2.442587725818157196e-02
5.820425718493803524e-01,-2.425596304237842560e-02
5.820232679504485640e-01,-2.425390668213367462e-02
5.804230943106777341e-01,-2.409839071333408356e-02
5.788189915587350631e-01,-2.394708618521690369e-02
5.772047670721753843e-01,-2.379422076046466827e-02
5.756859943867497220e-01,-2.365490235388278961e-02
5.755893040611267386e-01,-2.364600636065006256e-02
5.739708088004671360e-01,-2.348796837031841278e-02
5.723519291701385514e-01,-2.332057245075702667e-02
5.707315547688749380e-01,-2.317619882524013519e-02
5.696231180589729215e-01,-2.308271266520023346e-02
5.691060554386914161e-01,-2.304008603096008301e-02
5.674768405350409939e-01,-2.289663255214691162e-02
5.658388278367445512e-01,-2.274590358138084412e-02
5.641923590057302818e-01,-2.261983975768089294e-02
5.634485182807412729e-01,-2.256584912538528442e-02
5.625414485696520472e-01,-2.250235341489315033e-02
5.608888725316747426e-01,-2.237102203071117401e-02
5.592375777259275260e-01,-2.223841287195682526e-02
5.575897422472012588e-01,-2.213688194751739502e-02
5.571970445687104423e-01,-2.211090177297592163e-02
5.559415651065470199e-01,-2.202708274126052856e-02
5.542831381080527420e-01,-2.190686389803886414e-02
5.526168101774736607e-01,-2.177961356937885284e-02
5.509463823037586971e-01,-2.165448293089866638e-02
5.496385431511296993e-01,-2.156804129481315613e-02
5.492637827238587844e-01,-2.154335938394069672e-02
5.475746915673269655e-01,-2.144456095993518829e-02
5.458820556682920655e-01,-2.135200425982475281e-02
5.441947155291412264e-01,-2.124396339058876038e-02
5.425218106064482182e-01,-2.112943679094314575e-02
5.408568920313221451e-01,-2.105066552758216858e-02
5.406256296138096662e-01,-2.103860490024089813e-02
5.392019243598489275e-01,-2.096502855420112610e-02
5.375434973613547607e-01,-2.085486985743045807e-02
5.358749059205026866e-01,-2.076566033065319061e-02
5.351620283077384022e-01,-2.073181420564651489e-02
5.341946125586167771e-01,-2.068591862916946411e-02
5.325021047828049081e-01,-2.061461284756660461e-02
5.308049418632242444e-01,-2.052636817097663879e-02
5.291154663370233324e-01,-2.045087330043315887e-02
5.286570841528752673e-01,-2.043385617434978485e-02
5.274252647792255777e-01,-2.038821764290332794e-02
5.257140937205969644e-01,-2.029528841376304626e-02
5.239860958120144963e-01,-2.021214924752712250e-02
5.222469511830312161e-01,-2.015853859484195709e-02
5.205013576851569290e-01,-2.009266242384910583e-02
5.187529454763767367e-01,-2.000865153968334198e-02
5.170040634824455417e-01,-1.995019428431987762e-02
5.166460444896464610e-01,-1.993990503251552582e-02
5.152602210019523454e-01,-1.989853009581565857e-02
5.135138160569990839e-01,-1.983390562236309052e-02
5.117636528308379118e-01,-1.976806297898292542e-02
5.100124646188927136e-01,-1.970293745398521423e-02
5.082639242868894902e-01,-1.966291852295398712e-02
5.065121808743113796e-01,-1.962031796574592590e-02
5.047559531489282936e-01,-1.956300251185894012e-02
5.041639811509336377e-01,-1.955078169703483582e-02
5.030041670286090616e-01,-1.952707208693027496e-02
5.012680973569777487e-01,-1.948275044560432434e-02
4.995396296632443334e-01,-1.942982710897922516e-02
4.977946340737440800e-01,-1.939452439546585083e-02
4.960369969929079859e-01,-1.936478912830352783e-02
4.947758801089325309e-01,-1.934604160487651825e-02
4.942806411443018688e-01,-1.933869533240795135e-02
4.925368840792905822e-01,-1.931485161185264587e-02
4.908115767583911548e-01,-1.928860694169998169e-02
4.890775143505867728e-01,-1.925590634346008301e-02
4.873456300375734185e-01,-1.922447979450225830e-02
4.871887217971411221e-01,-1.922278665006160736e-02
4.856128915697400239e-01,-1.920500956475734711e-02
4.838872852946535796e-01,-1.918826438486576080e-02
4.821593300938121773e-01,-1.917871087789535522e-02
4.818120307440039163e-01,-1.917487382888793945e-02
4.804267624569427686e-01,-1.916048675775527954e-02
4.786731826115016575e-01,-1.914096064865589142e-02
4.768963270472157401e-01,-1.913484930992126465e-02
4.751090507941259644e-01,-1.911239139735698700e-02
4.745693530711147523e-01,-1.910923235118389130e-02
4.733100726200022978e-01,-1.910298876464366913e-02
4.715009300035207240e-01,-1.910444162786006927e-02
4.696899936619172156e-01,-1.909683085978031158e-02
4.678882821923696089e-01,-1.911140233278274536e-02
4.661099318571487182e-01,-1.911366172134876251e-02
4.656798221975423369e-01,-1.911375112831592560e-02
4.643429417810336912e-01,-1.911225169897079468e-02
4.625768485674797148e-01,-1.913475804030895233e-02
4.607911525008068776e-01,-1.912988722324371338e-02
4.606281797611526674e-01,-1.912835054099559784e-02
4.589860671197202868e-01,-1.911226101219654083e-02
4.571681694163338139e-01,-1.913642510771751404e-02
4.553516810684003491e-01,-1.918372698128223419e-02
4.535272490806409595e-01,-1.920531503856182098e-02
4.529561184602541313e-01,-1.920968294143676758e-02
4.516927380660056834e-01,-1.921889744699001312e-02
4.498454147290705807e-01,-1.923739723861217499e-02
4.479890373510435064e-01,-1.924807019531726837e-02
4.461294568924414894e-01,-1.925263926386833191e-02
4.442717555744434832e-01,-1.927564665675163269e-02
4.424181969073224252e-01,-1.931641437113285065e-02
4.405662184266183057e-01,-1.937370002269744873e-02
4.391524213685695233e-01,-1.940915361046791077e-02
4.387306824261990590e-01,-1.941940560936927795e-02
4.369245720593284421e-01,-1.947540976107120514e-02
4.351168815060408868e-01,-1.953252963721752167e-02
4.332847194171606242e-01,-1.956039853394031525e-02
4.320804465364555536e-01,-1.958004944026470184e-02
4.314237723108466094e-01,-1.959055662155151367e-02
4.295446317068667974e-01,-1.962677389383316040e-02
4.276567360159820863e-01,-1.968233101069927216e-02
4.257638862271414526e-01,-1.973736099898815155e-02
4.238679187732078413e-01,-1.978552900254726410e-02
4.219693034393322550e-01,-1.983552984893321991e-02
4.200674850248816705e-01,-1.988753676414489746e-02
4.181628906072661911e-01,-1.993484050035476685e-02
4.162557337251906464e-01,-1.996531151235103607e-02
4.143449893928712324e-01,-2.009927108883857727e-02
4.124306149025667723e-01,-2.022827230393886566e-02
4.105130800394283797e-01,-2.068749256432056427e-02
4.085928118808660470e-01,-2.086748741567134857e-02
4.066697250113976980e-01,-2.069825306534767151e-02
4.058205669971038376e-01,-2.072378993034362793e-02
4.047415132130094406e-01,-2.075552381575107574e-02
4.028086035631112116e-01,-2.073548734188079834e-02
4.008726616636020257e-01,-2.079274691641330719e-02
3.989338156377049138e-01,-2.085000276565551758e-02
3.969919373621967895e-01,-2.092617377638816833e-02
3.950469414215956876e-01,-2.103071659803390503e-02
3.930987851081605977e-01,-2.114132605493068695e-02
3.911475965451146064e-01,-2.126458100974559784e-02
3.891935465634215885e-01,-2.139684930443763733e-02
3.872371049482326577e-01,-2.151894010603427887e-02
3.852792112698497085e-01,-2.167428657412528992e-02
3.833201217747187473e-01,-2.182943560183048248e-02
3.813575302448258264e-01,-2.194766514003276825e-02
